id,numero_plant,date_plantation,age_plant,longitude,latitude,suivi_biannuelle,altitude,zone_pedo,distance_a_mer_reel,commentaires,geom
1020,"RN 01034",2013-08-28,2,77.5593,-37.8026,1,114,16,0,,0104000020D70B00000A0000000101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF33410101000000B6DAD33F3DA956410CD0244D39FF3341
1021,"RN 01035",2013-08-28,2,77.5591,-37.8027,,114,16,0,,0104000020D70B0000010000000101000000FBF7C2D638A9564124519C274BFF3341
1022,"RN 01036",2013-08-28,2,77.5593,-37.8026,,114,16,0,,0104000020D70B0000010000000101000000B6DAD33F3DA956410CD0244D39FF3341
1023,"RN 01037",2013-08-28,2,77.5592,-37.8027,1,114,16,0,,0104000020D70B0000010000000101000000344F266939A95641FC1564C940FF3341
1037,"RN 01051",2013-08-29,2,77.5595,-37.8024,1,114,16,0,,0104000020D70B0000030000000101000000D6152FED44A9564173FC9C542AFF33410101000000D6152FED44A9564173FC9C542AFF33410101000000D6152FED44A9564173FC9C542AFF3341
1038,"RN 01052",2013-08-29,2,77.5596,-37.8024,,114,16,0,,0104000020D70B0000010000000101000000C77C917F45A956418A395FF61FFF3341
1039,"RN 01053",2013-08-29,2,77.5595,-37.8024,,114,16,0,,0104000020D70B0000010000000101000000D6152FED44A9564173FC9C542AFF3341
1040,"RN 01054",2013-08-29,2,77.5595,-37.8025,,114,16,0,,0104000020D70B0000010000000101000000FE0FE4A841A95641D970A67227FF3341
1041,"RN 01055",2013-08-29,2,77.5595,-37.8025,,114,16,0,,0104000020D70B0000010000000101000000FE0FE4A841A95641D970A67227FF3341
1042,"RN 01056",2013-08-29,2,77.5589,-37.8033,,121,16,0,,0104000020D70B0000010000000101000000801F421824A95641F51D14984EFF3341
1043,"RN 01057",2013-08-29,2,77.559,-37.803,,121,16,0,,0104000020D70B00000100000001010000009BA481772EA95641561FDCDF4CFF3341
1044,"RN 01058",2013-08-29,2,77.559,-37.8031,,121,16,0,,0104000020D70B0000010000000101000000A21A38332BA95641B60CDFFD49FF3341
1045,"RN 01059",2013-08-29,2,77.5587,-37.803,,121,16,0,,0104000020D70B0000010000000101000000C8B155C02CA95641590275FA6BFF3341
1046,"RN 01060",2013-08-29,2,77.559,-37.8031,,121,16,0,,0104000020D70B0000010000000101000000A21A38332BA95641B60CDFFD49FF3341
1047,"RN 01061",2013-08-29,2,77.5588,-37.8029,,,16,0,,0104000020D70B0000010000000101000000C486039730A956413087427E64FF3341
1048,"RN 01062",2013-08-29,2,77.5589,-37.8033,,121,16,0,,0104000020D70B0000010000000101000000801F421824A95641F51D14984EFF3341
1049,"RN 01063",2013-08-29,2,77.5589,-37.8032,,121,16,0,,0104000020D70B0000010000000101000000E9388B5C27A956417F5E127A51FF3341
1050,"RN 01064",2013-08-29,2,77.5591,-37.8031,,121,16,0,,0104000020D70B000001000000010100000059699BC52BA956410E0FAD9F3FFF3341
1051,"RN 01065",2013-08-29,2,77.5595,-37.8025,,114,16,0,,0104000020D70B0000010000000101000000FE0FE4A841A95641D970A67227FF3341
1052,"RN 01066",2013-08-29,2,77.5586,-37.803,,121,16,0,,0104000020D70B0000010000000101000000621EF12D2CA95641BA72A75876FF3341
1053,"RN 01067",2013-08-29,2,77.5589,-37.8031,,121,16,0,,0104000020D70B00000100000001010000000880D4A02AA9564160C7105C54FF3341
1054,"RN 01068",2013-08-29,2,77.559,-37.8031,,121,16,0,,0104000020D70B0000010000000101000000A21A38332BA95641B60CDFFD49FF3341
1055,"RN 01069",2013-08-29,2,77.5586,-37.803,,121,16,0,,0104000020D70B0000010000000101000000621EF12D2CA95641BA72A75876FF3341
1056,"RN 01070",2013-08-29,2,77.559,-37.8031,,121,16,0,,0104000020D70B0000010000000101000000A21A38332BA95641B60CDFFD49FF3341
1057,"RN 01071",2013-08-29,2,77.559,-37.8032,,121,16,0,,0104000020D70B000001000000010100000069BEEEEE27A956417522E21B47FF3341
1058,"RN 01072",2013-08-29,2,77.5589,-37.8032,,121,16,0,,0104000020D70B0000010000000101000000E9388B5C27A956417F5E127A51FF3341
1059,"RN 01073",2013-08-29,2,77.5589,-37.8032,,121,16,0,,0104000020D70B0000010000000101000000E9388B5C27A956417F5E127A51FF3341
1060,"RN 01074",2013-08-29,2,77.5588,-37.8032,,121,16,0,,0104000020D70B0000010000000101000000836727CA26A956419B5742D85BFF3341
1061,"RN 01075",2013-08-29,2,77.5595,-37.8025,,114,16,0,,0104000020D70B0000010000000101000000FE0FE4A841A95641D970A67227FF3341
1152,"RN 01167",2014-06-04,2,77.544,-37.8044,,149,16,0,,0104000020D70B0000010000000101000000C28BDFE8AAA85641088F679E37053441
1085,"RN 01100",2013-10-24,2,77.5347,-37.8067,,130,16,0,,0104000020D70B0000010000000101000000A2B490852AA856410ED7C14EB9083441
1086,"RN 01101",2014-06-04,2,77.5447,-37.8053,1,192,16,0,,0104000020D70B0000080000000101000000E07DB18491A85641CA5F4F13D50434410101000000E07DB18491A85641CA5F4F13D50434410101000000E07DB18491A85641CA5F4F13D50434410101000000E07DB18491A85641CA5F4F13D50434410101000000E07DB18491A85641CA5F4F13D50434410101000000E07DB18491A85641CA5F4F13D50434410101000000E07DB18491A85641CA5F4F13D50434410101000000E07DB18491A85641CA5F4F13D5043441
1087,"RN 01102",2014-06-04,2,77.5449,-37.8052,1,162,16,0,,0104000020D70B0000080000000101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC3043441
1088,"RN 01103",2014-06-04,2,77.5449,-37.8051,1,162,16,0,,0104000020D70B0000070000000101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC6043441
1089,"RN 01104",2014-06-04,2,77.5449,-37.8052,1,164,16,0,,0104000020D70B0000080000000101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC30434410101000000D9F202EE95A856416718443AC3043441
1090,"RN 01105",2014-06-04,2,77.5449,-37.8051,1,162,16,0,,0104000020D70B0000080000000101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC6043441
1091,"RN 01106",2014-06-04,2,77.5449,-37.8051,1,162,16,0,,0104000020D70B0000010000000101000000611B3D3299A856414197101DC6043441
1092,"RN 01107",2014-06-04,2,77.5449,-37.8051,1,164,16,0,,0104000020D70B0000020000000101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC6043441
1093,"RN 01108",2014-06-04,2,77.5449,-37.8051,1,162,16,0,,0104000020D70B0000010000000101000000611B3D3299A856414197101DC6043441
1094,"RN 01109",2014-06-04,2,77.5449,-37.8051,1,163,16,0,,0104000020D70B0000080000000101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC6043441
1095,"RN 01110",2014-06-04,2,77.5448,-37.8051,1,162,16,0,,0104000020D70B0000080000000101000000FA59B19F98A85641E584FF7AD00434410101000000FA59B19F98A85641E584FF7AD00434410101000000FA59B19F98A85641E584FF7AD00434410101000000FA59B19F98A85641E584FF7AD00434410101000000FA59B19F98A85641E584FF7AD00434410101000000FA59B19F98A85641E584FF7AD00434410101000000FA59B19F98A85641E584FF7AD00434410101000000FA59B19F98A85641E584FF7AD0043441
1096,"RN 01111",2014-06-04,2,77.5449,-37.8051,1,161,16,0,,0104000020D70B0000080000000101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC60434410101000000611B3D3299A856414197101DC6043441
1188,"RN 01203",2014-06-11,2,77.5439,-37.8042,,150,16,0,,0104000020D70B0000010000000101000000493FC6DEB0A85641D52718C247053441
1097,"RN 01112",2014-06-04,2,77.5449,-37.805,1,161,16,0,,0104000020D70B0000080000000101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC8043441
1098,"RN 01113",2014-06-04,2,77.5448,-37.805,1,161,16,0,,0104000020D70B00000800000001010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD3043441
1099,"RN 01114",2014-06-04,2,77.5448,-37.805,1,161,16,0,,0104000020D70B00000800000001010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD3043441
1100,"RN 01115",2014-06-04,2,77.5448,-37.805,1,161,16,0,,0104000020D70B00000800000001010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD3043441
1201,"RN 01216",2014-06-11,2,77.5437,-37.8042,,153,16,0,,0104000020D70B00000100000001010000007E06A7B9AFA85641D0690B7E5C053441
1144,"RN 01159",2014-06-04,2,77.5441,-37.8044,,150,16,0,,0104000020D70B00000100000001010000002C406E7BABA85641984370402D053441
1101,"RN 01116",2014-06-04,2,77.5448,-37.805,1,161,16,0,,0104000020D70B00000800000001010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD3043441
1102,"RN 01117",2014-06-04,2,77.5447,-37.805,1,161,16,0,,0104000020D70B0000080000000101000000B3785F519BA85641EAD3BDBBDD0434410101000000B3785F519BA85641EAD3BDBBDD0434410101000000B3785F519BA85641EAD3BDBBDD0434410101000000B3785F519BA85641EAD3BDBBDD0434410101000000B3785F519BA85641EAD3BDBBDD0434410101000000B3785F519BA85641EAD3BDBBDD0434410101000000B3785F519BA85641EAD3BDBBDD0434410101000000B3785F519BA85641EAD3BDBBDD043441
1103,"RN 01118",2014-06-04,2,77.5449,-37.805,1,161,16,0,,0104000020D70B0000080000000101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC80434410101000000A07177769CA856417F3EDDFFC8043441
1104,"RN 01119",2014-06-04,2,77.5448,-37.805,1,161,16,0,,0104000020D70B00000800000001010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD3043441
1105,"RN 01120",2014-06-04,2,77.5448,-37.805,1,160,16,0,,0104000020D70B00000800000001010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD3043441
1106,"RN 01121",2014-06-04,2,77.5447,-37.8049,1,161,16,0,,0104000020D70B00000800000001010000006DD299959EA85641C1A08D9EE004344101010000006DD299959EA85641C1A08D9EE004344101010000006DD299959EA85641C1A08D9EE004344101010000006DD299959EA85641C1A08D9EE004344101010000006DD299959EA85641C1A08D9EE004344101010000006DD299959EA85641C1A08D9EE004344101010000006DD299959EA85641C1A08D9EE004344101010000006DD299959EA85641C1A08D9EE0043441
1107,"RN 01122",2014-06-04,2,77.5448,-37.805,1,160,16,0,,0104000020D70B00000800000001010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD304344101010000001B9BEBE39BA85641BDAACD5DD3043441
1108,"RN 01123",2014-06-04,2,77.5448,-37.8049,1,159,16,0,,0104000020D70B0000080000000101000000F70926289FA85641FDF89B40D60434410101000000F70926289FA85641FDF89B40D60434410101000000F70926289FA85641FDF89B40D60434410101000000F70926289FA85641FDF89B40D60434410101000000F70926289FA85641FDF89B40D60434410101000000F70926289FA85641FDF89B40D60434410101000000F70926289FA85641FDF89B40D60434410101000000F70926289FA85641FDF89B40D6043441
1110,"RN 01125",2014-06-04,2,77.5448,-37.8049,,159,16,0,,0104000020D70B0000010000000101000000F70926289FA85641FDF89B40D6043441
1111,"RN 01126",2014-06-04,2,77.5447,-37.8049,1,159,16,0,,0104000020D70B00000100000001010000006DD299959EA85641C1A08D9EE0043441
1112,"RN 01127",2014-06-04,2,77.5448,-37.8049,,159,16,0,,0104000020D70B0000010000000101000000F70926289FA85641FDF89B40D6043441
1113,"RN 01128",2014-06-04,2,77.5447,-37.8048,,159,16,0,,0104000020D70B0000010000000101000000DF59D4D9A1A85641FD955D81E3043441
1114,"RN 01129",2014-06-04,2,77.5447,-37.8048,,159,16,0,,0104000020D70B0000010000000101000000DF59D4D9A1A85641FD955D81E3043441
1115,"RN 01130",2014-06-04,2,77.5446,-37.8048,,158,16,0,,0104000020D70B000001000000010100000051C14747A1A85641557950DFED043441
1116,"RN 01131",2014-06-04,2,77.5447,-37.8048,,158,16,0,,0104000020D70B0000010000000101000000DF59D4D9A1A85641FD955D81E3043441
1117,"RN 01132",2014-06-04,2,77.5447,-37.8048,,157,16,0,,0104000020D70B0000010000000101000000DF59D4D9A1A85641FD955D81E3043441
1118,"RN 01133",2014-06-04,2,77.5446,-37.8048,,158,16,0,,0104000020D70B000001000000010100000051C14747A1A85641557950DFED043441
1119,"RN 01134",2014-06-04,2,77.5446,-37.8048,,158,16,0,,0104000020D70B000001000000010100000051C14747A1A85641557950DFED043441
1120,"RN 01135",2014-06-04,2,77.5446,-37.8048,1,160,16,0,,0104000020D70B000001000000010100000051C14747A1A85641557950DFED043441
1121,"RN 01136",2014-06-04,2,77.5446,-37.8047,,158,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1122,"RN 01137",2014-06-04,2,77.5445,-37.8047,,159,16,0,,0104000020D70B0000010000000101000000CA67F5F8A3A8564179341620FB043441
1123,"RN 01138",2014-06-04,2,77.5446,-37.8047,,158,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1124,"RN 01139",2014-06-04,2,77.5445,-37.8047,,159,16,0,,0104000020D70B0000010000000101000000CA67F5F8A3A8564179341620FB043441
1125,"RN 01140",2014-06-04,2,77.5446,-37.8048,1,159,16,0,,0104000020D70B000001000000010100000051C14747A1A85641557950DFED043441
1126,"RN 01141",2014-06-04,2,77.5446,-37.8047,,157,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1127,"RN 01142",2014-06-04,2,77.5446,-37.8048,,158,16,0,,0104000020D70B000001000000010100000051C14747A1A85641557950DFED043441
1128,"RN 01143",2014-06-04,2,77.5445,-37.8047,,158,16,0,,0104000020D70B0000010000000101000000CA67F5F8A3A8564179341620FB043441
1129,"RN 01144",2014-06-04,2,77.5446,-37.8047,,158,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1130,"RN 01145",2014-06-04,2,77.5445,-37.8046,,158,16,0,,0104000020D70B00000100000001010000006F20303DA7A85641B377E902FE043441
1131,"RN 01146",2014-06-04,2,77.5445,-37.8047,,158,16,0,,0104000020D70B0000010000000101000000CA67F5F8A3A8564179341620FB043441
1132,"RN 01147",2014-06-04,2,77.5445,-37.8047,,161,16,0,,0104000020D70B0000010000000101000000CA67F5F8A3A8564179341620FB043441
1133,"RN 01148",2014-06-04,2,77.5446,-37.8047,,158,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1134,"RN 01149",2014-06-04,2,77.5446,-37.8047,,157,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1135,"RN 01150",2014-06-04,2,77.5445,-37.8047,,158,16,0,,0104000020D70B0000010000000101000000CA67F5F8A3A8564179341620FB043441
1136,"RN 01151",2014-06-04,2,77.5446,-37.8047,,157,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1137,"RN 01152",2014-06-04,2,77.5442,-37.8045,1,151,16,0,,0104000020D70B0000080000000101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F053441
1138,"RN 01153",2014-06-04,2,77.5447,-37.8047,,157,16,0,,0104000020D70B00000100000001010000000A0F0F1EA5A856419EB32D64E6043441
1139,"RN 01154",2014-06-04,2,77.5446,-37.8047,,158,16,0,,0104000020D70B00000100000001010000005C61828BA4A856418F1522C2F0043441
1140,"RN 01155",2014-06-04,2,77.5447,-37.8048,,157,16,0,,0104000020D70B0000010000000101000000DF59D4D9A1A85641FD955D81E3043441
1141,"RN 01156",2014-06-04,2,77.5442,-37.8045,1,151,16,0,,0104000020D70B0000080000000101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F0534410101000000FBD3C1C9A8A856414DA5A0FF1F053441
1142,"RN 01157",2014-06-04,2,77.5441,-37.8045,,149,16,0,,0104000020D70B000001000000010100000097803337A8A856412DB5965D2A053441
1143,"RN 01158",2014-06-04,2,77.5441,-37.8045,1,150,16,0,,0104000020D70B000008000000010100000097803337A8A856412DB5965D2A053441010100000097803337A8A856412DB5965D2A053441010100000097803337A8A856412DB5965D2A053441010100000097803337A8A856412DB5965D2A053441010100000097803337A8A856412DB5965D2A053441010100000097803337A8A856412DB5965D2A053441010100000097803337A8A856412DB5965D2A053441010100000097803337A8A856412DB5965D2A053441
1145,"RN 01160",2014-06-04,2,77.5441,-37.8044,1,150,16,0,,0104000020D70B00000800000001010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D053441
1146,"RN 01161",2014-06-04,2,77.5441,-37.8044,1,150,16,0,,0104000020D70B00000400000001010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D05344101010000002C406E7BABA85641984370402D053441
1147,"RN 01162",2014-06-04,2,77.5441,-37.8044,,148,16,0,,0104000020D70B00000100000001010000002C406E7BABA85641984370402D053441
1148,"RN 01163",2014-06-04,2,77.544,-37.8044,,149,16,0,,0104000020D70B0000010000000101000000C28BDFE8AAA85641088F679E37053441
1149,"RN 01164",2014-06-04,2,77.544,-37.8044,,149,16,0,,0104000020D70B0000010000000101000000C28BDFE8AAA85641088F679E37053441
